average_loudness,barkbands_crest.mean,barkbands_crest.stdev,barkbands_flatness_db.mean,barkbands_flatness_db.stdev,barkbands_kurtosis.mean,barkbands_kurtosis.stdev,barkbands_skewness.mean,barkbands_skewness.stdev,barkbands_spread.mean,barkbands_spread.stdev,dissonance.mean,dissonance.stdev,dynamic_complexity,erbbands_crest.mean,erbbands_crest.stdev,erbbands_flatness_db.mean,erbbands_flatness_db.stdev,erbbands_kurtosis.mean,erbbands_kurtosis.stdev,erbbands_skewness.mean,erbbands_skewness.stdev,erbbands_spread.mean,erbbands_spread.stdev,hfc.mean,hfc.stdev,loudness_ebu128.integrated,loudness_ebu128.loudness_range,loudness_ebu128.momentary.mean,loudness_ebu128.momentary.stdev,loudness_ebu128.short_term.mean,loudness_ebu128.short_term.stdev,melbands_crest.mean,melbands_crest.stdev,melbands_flatness_db.mean,melbands_flatness_db.stdev,melbands_kurtosis.mean,melbands_kurtosis.stdev,melbands_skewness.mean,melbands_skewness.stdev,melbands_spread.mean,melbands_spread.stdev,pitch_salience.mean,pitch_salience.stdev,silence_rate_20dB.mean,silence_rate_20dB.stdev,silence_rate_30dB.mean,silence_rate_30dB.stdev,silence_rate_60dB.mean,silence_rate_60dB.stdev,spectral_centroid.mean,spectral_centroid.stdev,spectral_complexity.mean,spectral_complexity.stdev,spectral_decrease.mean,spectral_decrease.stdev,spectral_energy.mean,spectral_energy.stdev,spectral_energyband_high.mean,spectral_energyband_high.stdev,spectral_energyband_low.mean,spectral_energyband_low.stdev,spectral_energyband_middle_high.mean,spectral_energyband_middle_high.stdev,spectral_energyband_middle_low.mean,spectral_energyband_middle_low.stdev,spectral_entropy.mean,spectral_entropy.stdev,spectral_flux.mean,spectral_flux.stdev,spectral_kurtosis.mean,spectral_kurtosis.stdev,spectral_rms.mean,spectral_rms.stdev,spectral_rolloff.mean,spectral_rolloff.stdev,spectral_skewness.mean,spectral_skewness.stdev,spectral_spread.mean,spectral_spread.stdev,spectral_strongpeak.mean,spectral_strongpeak.stdev,zerocrossingrate.mean,zerocrossingrate.stdev,emotion
0.9729354977607727, 8.672332763671875, 3.6032238006591797, 0.08311206847429276, 0.02900381200015545, 0.6882082223892212, 3.0861785411834717, 0.8751386404037476, 0.8146088719367981, 36.996028900146484, 15.298852920532227, 0.4716390371322632, 0.02353861927986145, 1.5133129358291626, 8.543481826782227, 3.9585676193237305, 0.12461837381124496, 0.032746218144893646, 0.6710231900215149, 2.0338051319122314, 0.038523223251104355, 0.802540123462677, 37.82399368286133, 15.095638275146484, 35.7974853515625, 15.99840259552002, -9.047195434570312, 1.1907854080200195, -9.15335464477539, 0.9562063217163086, -9.426318168640137, 0.3838272988796234, 13.468633651733398, 4.801756858825684, 0.14593851566314697, 0.04142453521490097, 7.094690322875977, 11.856905937194824, 2.0803956985473633, 1.431288719177246, 38.4971923828125, 19.075603485107422, 0.5376372933387756, 0.09156623482704163, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1952.898681640625, 474.252197265625, 26.6635799407959, 6.950075626373291, -7.995724082832112e-09, 4.723095692327206e-09, 0.033424630761146545, 0.01835111901164055, 0.0016777170822024345, 0.0013914313167333603, 0.012875095941126347, 0.01491627749055624, 0.009774301201105118, 0.0074796658009290695, 0.009852775372564793, 0.009003162384033203, 7.91008186340332, 0.23700888454914093, 0.11061161011457443, 0.047561656683683395, 3.353569507598877, 1.1580702066421509, 0.005523728206753731, 0.0014483820414170623, 2324.0576171875, 1736.5032958984375, 1.460844874382019, 0.23018768429756165, 5459336.0, 982494.4375, 1.138059377670288, 1.5321674346923828, 0.09080071747303009, 0.03660493344068527,q3
0.9846911430358887, 10.511381149291992, 4.346165657043457, 0.09255097806453705, 0.025561420246958733, 1.146441102027893, 2.5433363914489746, 1.0601931810379028, 0.7509515285491943, 32.94831085205078, 10.512394905090332, 0.4658476412296295, 0.02404404617846012, 1.4244803190231323, 10.63406753540039, 5.148250579833984, 0.12823060154914856, 0.03271917253732681, 1.063006043434143, 1.6566147804260254, 0.34430792927742004, 0.8518816232681274, 35.067508697509766, 13.242829322814941, 38.919185638427734, 14.628652572631836, -8.450055122375488, 0.31899261474609375, -8.495790481567383, 0.6379153728485107, -8.448671340942383, 0.1115022525191307, 14.655133247375488, 4.548230171203613, 0.1603640764951706, 0.03328687325119972, 8.018640518188477, 11.318584442138672, 2.152625799179077, 1.5022709369659424, 32.65122985839844, 13.34646987915039, 0.4764976501464844, 0.09565705060958862, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1785.24462890625, 389.04412841796875, 25.123456954956055, 5.538044452667236, -9.866869987718019e-09, 4.107015172394313e-09, 0.04076990485191345, 0.016068141907453537, 0.0017828941345214844, 0.0007902115467004478, 0.01707911305129528, 0.014531560242176056, 0.012593088671565056, 0.008828714489936829, 0.010035618208348751, 0.008287589065730572, 7.891103267669678, 0.19931206107139587, 0.10469052940607071, 0.044811367988586426, 3.0154995918273926, 0.8496461510658264, 0.006192679982632399, 0.0011942400597035885, 1642.2366943359375, 912.3704223632812, 1.4512337446212769, 0.16678611934185028, 5767271.5, 825006.6875, 1.5749133825302124, 2.0638887882232666, 0.07647930830717087, 0.019955940544605255,q3
0.9787915945053101, 10.077089309692383, 4.812397480010986, 0.09813904762268066, 0.04675328731536865, 3.34692120552063, 13.829827308654785, 1.3670458793640137, 1.4448988437652588, 38.623043060302734, 17.64209747314453, 0.48671939969062805, 0.013776176609098911, 2.521010160446167, 6.604254722595215, 2.882911205291748, 0.11747689545154572, 0.046915408223867416, 0.23880146443843842, 1.2054296731948853, -0.4501038193702698, 0.5962833166122437, 46.88378143310547, 17.876842498779297, 29.567028045654297, 18.84746551513672, -11.04755973815918, 0.5865383148193359, -11.207468032836914, 1.2330199480056763, -11.203470230102539, 0.1812531054019928, 16.016395568847656, 6.279272556304932, 0.16411888599395752, 0.0601663663983345, 18.197574615478516, 33.561279296875, 3.242180347442627, 2.217862367630005, 34.147891998291016, 21.841705322265625, 0.5487093329429626, 0.14981941878795624, 1.0, 0.0, 0.9938271641731262, 0.07832449674606323, 0.02777777798473835, 0.16433538496494293, 2071.3115234375, 481.60479736328125, 28.067901611328125, 10.671082496643066, -7.57742935064698e-09, 6.414953901412446e-09, 0.03128078579902649, 0.024807916954159737, 0.0015171245904639363, 0.0013011654373258352, 0.01693139038980007, 0.023096337914466858, 0.006649218033999205, 0.006870212499052286, 0.006764949299395084, 0.0067823282442986965, 8.001456260681152, 0.2621319890022278, 0.0946289673447609, 0.0542912632226944, 3.469251871109009, 1.8188021183013916, 0.005170214921236038, 0.0019459413597360253, 2431.589599609375, 2123.9111328125, 1.3363523483276367, 0.29427579045295715, 5380041.0, 1798001.25, 0.5617707967758179, 0.6875901222229004, 0.08971715718507767, 0.04810582101345062,q3
0.9859592914581299, 10.061208724975586, 3.581024169921875, 0.10194861143827438, 0.03518311306834221, 4.4200944900512695, 8.097379684448242, 1.8199890851974487, 1.1752804517745972, 34.246925354003906, 20.08048439025879, 0.4678841531276703, 0.02477738820016384, 1.8675305843353271, 7.85204553604126, 4.27224588394165, 0.09881892055273056, 0.034324273467063904, 0.08687964826822281, 1.4018268585205078, 0.13879531621932983, 0.7874482274055481, 56.85490036010742, 24.616960525512695, 32.235660552978516, 20.412134170532227, -10.999574661254883, 0.4018898010253906, -11.09988021850586, 0.9675775766372681, -10.92093276977539, 0.1583898663520813, 14.476273536682129, 4.916939735412598, 0.18827985227108002, 0.04715852811932564, 22.162242889404297, 27.56691551208496, 3.599397659301758, 2.0593039989471436, 23.016769409179688, 15.689598083496094, 0.5309505462646484, 0.09696339815855026, 1.0, 0.0, 0.9783950448036194, 0.1453898549079895, 0.0, 0.0, 1533.8736572265625, 589.3045654296875, 20.148147583007812, 8.875147819519043, -9.396767808311779e-09, 7.2800458994493056e-09, 0.038389429450035095, 0.028036193922162056, 0.0018491493538022041, 0.0019632254261523485, 0.019528400152921677, 0.025235185399651527, 0.005665159784257412, 0.006130016874521971, 0.012719186954200268, 0.008597753942012787, 7.934848308563232, 0.31800365447998047, 0.10530038177967072, 0.06222796440124512, 3.067582130432129, 1.523873209953308, 0.005836823955178261, 0.001839725417084992, 1812.9105224609375, 2158.46435546875, 1.4413316249847412, 0.3225199580192566, 6627183.5, 1641868.375, 0.7784767746925354, 1.0269334316253662, 0.0852864608168602, 0.04486830532550812,q3
0.8315016031265259, 15.116106986999512, 6.550820350646973, 0.22712735831737518, 0.09283839166164398, 38.625335693359375, 56.89418411254883, 3.8622987270355225, 3.4017441272735596, 13.936318397521973, 15.423043251037598, 0.43062713742256165, 0.05347669497132301, 3.378066062927246, 11.590694427490234, 5.918273448944092, 0.2204061895608902, 0.054590146988630295, 7.003314971923828, 11.805705070495605, 1.442407250404358, 1.913773775100708, 32.30039978027344, 22.06930923461914, 11.404763221740723, 14.774059295654297, -16.748502731323242, 4.267870903015137, -18.001476287841797, 3.4384729862213135, -17.836267471313477, 1.481733798980713, 17.264631271362305, 6.202090740203857, 0.28974246978759766, 0.12331108748912811, 48.620689392089844, 55.392887115478516, 4.162073612213135, 2.831494092941284, 16.68318748474121, 20.30478858947754, 0.4785531163215637, 0.1699393093585968, 1.0, 0.0, 1.0, 0.0, 0.11419752985239029, 0.3180510401725769, 973.739501953125, 824.5732421875, 12.24691390991211, 12.28748893737793, -3.3356717388244306e-09, 3.4538809590145547e-09, 0.013624031096696854, 0.014174111187458038, 0.00044990767491981387, 0.0009022688609547913, 0.0010860739275813103, 0.0017423449316993356, 0.002645382657647133, 0.003796924836933613, 0.009624473750591278, 0.011084466241300106, 6.7932281494140625, 0.8101503849029541, 0.05156812071800232, 0.039497312158346176, 8.056008338928223, 7.394669055938721, 0.0033299224451184273, 0.00148437125608325, 1239.355712890625, 1475.546630859375, 1.9767893552780151, 1.0533028841018677, 4142333.25, 2291826.5, 0.8561599254608154, 0.8368433117866516, 0.04485255107283592, 0.037622205913066864,q3
0.9733446836471558, 14.869447708129883, 6.0691094398498535, 0.2283974587917328, 0.07598458230495453, 34.504669189453125, 71.55048370361328, 3.4081342220306396, 3.084655284881592, 9.791379928588867, 12.251707077026367, 0.3973579406738281, 0.056324709206819534, 3.0914666652679443, 15.039828300476074, 5.849812030792236, 0.24555698037147522, 0.06050067022442818, 10.80202865600586, 16.728641510009766, 2.1447644233703613, 1.7616361379623413, 22.17405891418457, 22.213462829589844, 16.193262100219727, 14.38404369354248, -17.99836540222168, 1.5534420013427734, -18.44890594482422, 2.148146867752075, -18.439193725585938, 0.5062311291694641, 17.74825096130371, 6.093867778778076, 0.290077269077301, 0.0919148400425911, 36.77320098876953, 47.85636901855469, 3.4599721431732178, 2.398198127746582, 11.474194526672363, 16.864953994750977, 0.48851144313812256, 0.1681690663099289, 1.0, 0.0, 1.0, 0.0, 0.040123455226421356, 0.19624854624271393, 818.5654907226562, 623.7337646484375, 9.132716178894043, 5.364285945892334, -6.090474791164979e-09, 4.4303378743393296e-09, 0.024455640465021133, 0.017605029046535492, 0.0003791877825278789, 0.0009082822944037616, 0.0007949235150590539, 0.00315077300183475, 0.00487005477771163, 0.008146064355969429, 0.019779467955231667, 0.01532222144305706, 6.560415744781494, 0.8210741281509399, 0.06820493936538696, 0.04322537034749985, 8.687638282775879, 7.650442123413086, 0.004527091048657894, 0.0018342832336202264, 1068.2200927734375, 1486.03369140625, 2.3230514526367188, 0.9530557990074158, 4774995.5, 2298861.0, 1.658757209777832, 1.2826117277145386, 0.04426932707428932, 0.03668471798300743,q3
0.9445184469223022, 13.352290153503418, 3.816845178604126, 0.20707592368125916, 0.05345066636800766, 11.764079093933105, 13.472558975219727, 2.2416629791259766, 1.4109755754470825, 11.371731758117676, 13.581884384155273, 0.4117882251739502, 0.05294863134622574, 2.8851218223571777, 12.46778392791748, 5.424846649169922, 0.18909063935279846, 0.05442865192890167, 4.283386707305908, 6.020413875579834, 1.3526225090026855, 1.0196926593780518, 28.708234786987305, 18.12129783630371, 12.170034408569336, 14.54434585571289, -15.274909973144531, 3.3908767700195312, -16.041921615600586, 2.6799027919769287, -15.717247009277344, 1.1870003938674927, 15.27405071258545, 4.303898811340332, 0.2917977273464203, 0.06411000341176987, 16.931129455566406, 16.805938720703125, 2.553784132003784, 1.5159250497817993, 11.030319213867188, 15.319351196289062, 0.48707395792007446, 0.09848231077194214, 1.0, 0.0, 1.0, 0.0, 0.012345679104328156, 0.11042287200689316, 714.10986328125, 595.0020751953125, 10.561728477478027, 5.322259426116943, -6.587743239805377e-09, 4.6852126622809465e-09, 0.025967512279748917, 0.01845870353281498, 0.00046900042798370123, 0.0018016673857346177, 0.008184024132788181, 0.005477100610733032, 0.0017142645083367825, 0.002817765576764941, 0.016138363629579544, 0.01436937041580677, 6.865318775177002, 0.5958700180053711, 0.05672056972980499, 0.03429406136274338, 8.64767837524414, 7.474024295806885, 0.004719660151749849, 0.0017489900346845388, 722.4256591796875, 1123.9739990234375, 2.256321907043457, 0.8876728415489197, 4181339.75, 1434573.5, 0.9712000489234924, 0.973153293132782, 0.032072845846414566, 0.02743898704648018,q3
0.9667866826057434, 11.719901084899902, 4.009823322296143, 0.16554243862628937, 0.058368586003780365, 5.298471927642822, 5.897527694702148, 1.710919737815857, 1.1336995363235474, 18.378751754760742, 15.967782020568848, 0.4367322623729706, 0.04717042297124863, 3.253652811050415, 10.668304443359375, 5.251985549926758, 0.1643323004245758, 0.05274679884314537, 1.6376323699951172, 3.7930893898010254, 0.6916052103042603, 0.9283123016357422, 40.05607986450195, 22.955839157104492, 13.564608573913574, 14.458457946777344, -15.909462928771973, 2.775043487548828, -16.666208267211914, 2.752779245376587, -16.310365676879883, 0.9469896554946899, 14.28296947479248, 4.294967174530029, 0.24436317384243011, 0.07836028188467026, 14.882274627685547, 14.980666160583496, 2.7217495441436768, 1.6238356828689575, 16.453353881835938, 14.926673889160156, 0.5191105604171753, 0.11395040154457092, 1.0, 0.0, 1.0, 0.0, 0.021604938432574272, 0.1453898549079895, 1079.2725830078125, 739.1573486328125, 13.614197731018066, 8.320134162902832, -5.6035669437903834e-09, 5.665861113612891e-09, 0.022379502654075623, 0.022370507940649986, 0.0007760087610222399, 0.001324634999036789, 0.007879924960434437, 0.012286962009966373, 0.0019354651449248195, 0.002422891091555357, 0.012228620238602161, 0.01374894380569458, 7.243997573852539, 0.6264562010765076, 0.06925737112760544, 0.05771782994270325, 6.912774085998535, 7.397785663604736, 0.0042787096463143826, 0.0018778439844027162, 1037.5816650390625, 1238.8917236328125, 1.8700495958328247, 0.9665400385856628, 4322873.0, 1277779.0, 0.8577048182487488, 0.8462406992912292, 0.0450710728764534, 0.033091265708208084,q3
0.9609085917472839, 11.80771541595459, 4.399749279022217, 0.13300740718841553, 0.056426554918289185, 7.086152076721191, 16.219999313354492, 2.2067012786865234, 1.5503307580947876, 25.930212020874023, 14.944929122924805, 0.47974419593811035, 0.013854000717401505, 3.4125611782073975, 7.151029586791992, 3.267859697341919, 0.12310045957565308, 0.03562639653682709, 0.23781833052635193, 1.2854031324386597, -0.47602736949920654, 0.44841423630714417, 42.30997848510742, 18.212127685546875, 23.954036712646484, 20.279586791992188, -15.32079792022705, 1.6208467483520508, -17.19532012939453, 4.450310230255127, -15.370076179504395, 0.7949997186660767, 19.949687957763672, 7.461407661437988, 0.21836914122104645, 0.06927669048309326, 24.796627044677734, 39.48685836791992, 4.000390529632568, 2.301182746887207, 21.314973831176758, 15.044182777404785, 0.4724361300468445, 0.1448134183883667, 1.0, 0.0, 0.9012345671653748, 0.2983464300632477, 0.003086419776082039, 0.05546984449028969, 1587.6650390625, 409.144287109375, 22.50617218017578, 10.975702285766602, -1.2820894568221775e-08, 1.3325256453811107e-08, 0.050561755895614624, 0.05140836536884308, 0.0010678782127797604, 0.001645006239414215, 0.03552652895450592, 0.045580606907606125, 0.005403025541454554, 0.003667461220175028, 0.009351321496069431, 0.009717111475765705, 7.813945293426514, 0.26476728916168213, 0.11947173625230789, 0.07160784304141998, 4.677762031555176, 2.2770814895629883, 0.006271585822105408, 0.0031616073101758957, 1138.9349365234375, 1387.068603515625, 1.5699375867843628, 0.3307517170906067, 4692808.5, 1519480.625, 0.39502260088920593, 0.534629225730896, 0.05633620172739029, 0.034655697643756866,q3
0.9757657647132874, 10.932884216308594, 4.635989189147949, 0.11589571833610535, 0.0442812517285347, 4.712925434112549, 6.182741641998291, 1.97366464138031, 1.2007936239242554, 26.4802188873291, 11.703923225402832, 0.4810235798358917, 0.011713127605617046, 1.5414302349090576, 6.3438849449157715, 2.4193954467773438, 0.11425358802080154, 0.03309153765439987, -0.31725969910621643, 0.8305808901786804, -0.3612455427646637, 0.39443886280059814, 46.77138137817383, 15.64177417755127, 28.23171043395996, 17.7447509765625, -15.449118614196777, 0.8715887069702148, -15.636103630065918, 1.296356201171875, -15.44578742980957, 0.30221617221832275, 16.80777359008789, 6.712977886199951, 0.2012917846441269, 0.059098586440086365, 20.677831649780273, 20.18733787536621, 3.7459423542022705, 1.8601305484771729, 22.575305938720703, 15.852717399597168, 0.5143374800682068, 0.12321280688047409, 1.0, 0.0, 0.8765432238578796, 0.3289605677127838, 0.0, 0.0, 1638.2879638671875, 423.81585693359375, 26.04938316345215, 7.680985927581787, -1.4930245484379157e-08, 1.3717911251376336e-08, 0.058910924941301346, 0.05266732722520828, 0.0012285688426345587, 0.001436723512597382, 0.04099898785352707, 0.04875548928976059, 0.006134537048637867, 0.002755505498498678, 0.01188055332750082, 0.00926201418042183, 7.806660175323486, 0.24098993837833405, 0.12920576333999634, 0.07053863257169724, 4.231081008911133, 1.79206383228302, 0.007018404081463814, 0.0028663703706115484, 1149.6336669921875, 1021.3504028320312, 1.4960991144180298, 0.2203248143196106, 4869813.0, 1318330.125, 0.46299126744270325, 0.6691004633903503, 0.06092815473675728, 0.026880305260419846,q3
