average_loudness,barkbands_crest.mean,barkbands_crest.stdev,barkbands_flatness_db.mean,barkbands_flatness_db.stdev,barkbands_kurtosis.mean,barkbands_kurtosis.stdev,barkbands_skewness.mean,barkbands_skewness.stdev,barkbands_spread.mean,barkbands_spread.stdev,dissonance.mean,dissonance.stdev,dynamic_complexity,erbbands_crest.mean,erbbands_crest.stdev,erbbands_flatness_db.mean,erbbands_flatness_db.stdev,erbbands_kurtosis.mean,erbbands_kurtosis.stdev,erbbands_skewness.mean,erbbands_skewness.stdev,erbbands_spread.mean,erbbands_spread.stdev,hfc.mean,hfc.stdev,loudness_ebu128.integrated,loudness_ebu128.loudness_range,loudness_ebu128.momentary.mean,loudness_ebu128.momentary.stdev,loudness_ebu128.short_term.mean,loudness_ebu128.short_term.stdev,melbands_crest.mean,melbands_crest.stdev,melbands_flatness_db.mean,melbands_flatness_db.stdev,melbands_kurtosis.mean,melbands_kurtosis.stdev,melbands_skewness.mean,melbands_skewness.stdev,melbands_spread.mean,melbands_spread.stdev,pitch_salience.mean,pitch_salience.stdev,silence_rate_20dB.mean,silence_rate_20dB.stdev,silence_rate_30dB.mean,silence_rate_30dB.stdev,silence_rate_60dB.mean,silence_rate_60dB.stdev,spectral_centroid.mean,spectral_centroid.stdev,spectral_complexity.mean,spectral_complexity.stdev,spectral_decrease.mean,spectral_decrease.stdev,spectral_energy.mean,spectral_energy.stdev,spectral_energyband_high.mean,spectral_energyband_high.stdev,spectral_energyband_low.mean,spectral_energyband_low.stdev,spectral_energyband_middle_high.mean,spectral_energyband_middle_high.stdev,spectral_energyband_middle_low.mean,spectral_energyband_middle_low.stdev,spectral_entropy.mean,spectral_entropy.stdev,spectral_flux.mean,spectral_flux.stdev,spectral_kurtosis.mean,spectral_kurtosis.stdev,spectral_rms.mean,spectral_rms.stdev,spectral_rolloff.mean,spectral_rolloff.stdev,spectral_skewness.mean,spectral_skewness.stdev,spectral_spread.mean,spectral_spread.stdev,spectral_strongpeak.mean,spectral_strongpeak.stdev,zerocrossingrate.mean,zerocrossingrate.stdev,emotion
0.9856526851654053, 8.140016555786133, 2.646563768386841, 0.17911985516548157, 0.02596718817949295, 6.341855525970459, 3.0817387104034424, 2.1572341918945312, 0.5189985632896423, 13.649377822875977, 5.258159637451172, 0.45897534489631653, 0.03274612873792648, 1.3280301094055176, 8.88155460357666, 3.032362699508667, 0.18927468359470367, 0.03327823430299759, 1.0192017555236816, 1.6308544874191284, 1.1769815683364868, 0.4353843331336975, 39.02672576904297, 12.765692710876465, 22.389808654785156, 9.654601097106934, -14.650946617126465, 0.6592226028442383, -14.866934776306152, 1.438869833946228, -14.68488883972168, 0.22319504618644714, 11.842279434204102, 3.1123435497283936, 0.19774198532104492, 0.03169702738523483, 14.861800193786621, 6.523583889007568, 2.798306941986084, 0.7887862920761108, 13.072019577026367, 4.651344299316406, 0.6467393040657043, 0.07155366986989975, 1.0, 0.0, 0.9969135522842407, 0.05546979978680611, 0.0, 0.0, 892.269287109375, 251.6238250732422, 20.953702926635742, 6.321211814880371, -9.970129610792355e-09, 4.488104554667416e-09, 0.03966040164232254, 0.017657190561294556, 0.0008522042189724743, 0.0006552587728947401, 0.008963124826550484, 0.007018542382866144, 0.004044735804200172, 0.0023175051901489496, 0.029888086020946503, 0.014389400370419025, 7.379367351531982, 0.260904461145401, 0.0863451436161995, 0.03679447993636131, 2.438076972961426, 1.8702467679977417, 0.0060469014570117, 0.0014587894547730684, 751.3359375, 304.99322509765625, 1.2544533014297485, 0.26484882831573486, 4182203.75, 754922.3125, 1.0768193006515503, 0.5727337598800659, 0.0469563789665699, 0.013282655738294125,q2
0.9857022762298584, 8.404297828674316, 2.603996515274048, 0.18227612972259521, 0.024116935208439827, 6.361003398895264, 3.092787504196167, 2.174448013305664, 0.5089439153671265, 13.05906867980957, 4.708474159240723, 0.45554497838020325, 0.02991100773215294, 1.491355538368225, 9.244194984436035, 3.4996743202209473, 0.19447888433933258, 0.031240880489349365, 0.9333745837211609, 1.4229929447174072, 1.155258297920227, 0.43914133310317993, 37.554542541503906, 11.719350814819336, 18.217777252197266, 8.141058921813965, -14.20414924621582, 0.7247200012207031, -14.441984176635742, 1.5033023357391357, -14.333847999572754, 0.23902693390846252, 12.232702255249023, 3.227740526199341, 0.20346811413764954, 0.02845653146505356, 14.54200553894043, 6.336963176727295, 2.784407138824463, 0.7420246005058289, 12.657829284667969, 3.948833703994751, 0.636605978012085, 0.08082802593708038, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 875.0029907226562, 213.47811889648438, 18.882715225219727, 5.5119218826293945, -8.389879901926633e-09, 3.989041097440804e-09, 0.033317770808935165, 0.015713967382907867, 0.0006268628058023751, 0.0005304358783178031, 0.007418898865580559, 0.005873027723282576, 0.0032659610733389854, 0.001757273799739778, 0.025204628705978394, 0.013488804921507835, 7.3446502685546875, 0.2298094779253006, 0.08031396567821503, 0.03393801674246788, 2.6010382175445557, 1.811126470565796, 0.0055251638405025005, 0.001406307565048337, 713.1212768554688, 195.48812866210938, 1.2639656066894531, 0.24771247804164886, 3984982.5, 753767.9375, 1.0709154605865479, 0.669476330280304, 0.04454059526324272, 0.011563737876713276,q2
0.9795278310775757, 8.267254829406738, 2.7812931537628174, 0.18008513748645782, 0.025999894365668297, 6.09488582611084, 2.929337978363037, 2.091463088989258, 0.5228762030601501, 13.642260551452637, 4.997971534729004, 0.45645254850387573, 0.030826592817902565, 1.5244860649108887, 8.807891845703125, 3.225745916366577, 0.18942785263061523, 0.03399420529603958, 0.9681258797645569, 1.605929970741272, 1.1423414945602417, 0.4295510947704315, 38.73123550415039, 13.087708473205566, 20.851058959960938, 10.270303726196289, -14.385802268981934, 0.713740348815918, -14.65712833404541, 1.6486451625823975, -14.151659965515137, 0.2717054486274719, 11.957188606262207, 3.3406128883361816, 0.20336228609085083, 0.03214896842837334, 14.226222038269043, 6.718966007232666, 2.722036600112915, 0.8361952304840088, 13.100798606872559, 4.5620832443237305, 0.629201352596283, 0.07906656712293625, 1.0, 0.0, 0.9938271641731262, 0.07832475751638412, 0.0, 0.0, 888.9244995117188, 243.4026641845703, 19.990739822387695, 6.370494842529297, -9.678474910401746e-09, 4.8673562957901595e-09, 0.03842005133628845, 0.019171293824911118, 0.0007775091798976064, 0.0006722756079398096, 0.010024777613580227, 0.008094992488622665, 0.003759436309337616, 0.002172820968553424, 0.027914468199014664, 0.015548543073236942, 7.354453086853027, 0.26102152466773987, 0.08661667257547379, 0.037898171693086624, 2.6981871128082275, 1.9469408988952637, 0.005910422652959824, 0.0015968404477462173, 738.1109008789062, 254.764892578125, 1.2801612615585327, 0.26373282074928284, 4113081.0, 823789.9375, 0.9572256803512573, 0.5735831260681152, 0.04552469030022621, 0.013011451810598373,q2
0.9829854369163513, 8.539777755737305, 2.535637617111206, 0.18018722534179688, 0.025674475356936455, 6.226914405822754, 3.0174171924591064, 2.1632156372070312, 0.48247724771499634, 13.259479522705078, 5.137366771697998, 0.4580945670604706, 0.031305644661188126, 1.4378916025161743, 9.293307304382324, 3.61836838722229, 0.1967172920703888, 0.034352242946624756, 0.9512269496917725, 1.6549525260925293, 1.1587945222854614, 0.4701403081417084, 37.762428283691406, 12.681037902832031, 19.444456100463867, 9.511273384094238, -15.339051246643066, 1.2831249237060547, -15.59004020690918, 1.5092116594314575, -15.484265327453613, 0.4322451949119568, 12.206533432006836, 3.298888921737671, 0.19788110256195068, 0.03006674349308014, 14.506902694702148, 6.16226053237915, 2.7869584560394287, 0.7537953853607178, 12.909250259399414, 4.367927551269531, 0.6468950510025024, 0.07121013849973679, 1.0, 0.0, 0.9969135522842407, 0.055469758808612823, 0.003086419776082039, 0.055469825863838196, 902.24267578125, 231.1281280517578, 20.05555534362793, 6.4714460372924805, -8.469340784245105e-09, 4.4090393558349206e-09, 0.03372891619801521, 0.01743011176586151, 0.0006986077642068267, 0.0006047077476978302, 0.006523606833070517, 0.0060575129464268684, 0.0035016308538615704, 0.0021138214506208897, 0.02621038444340229, 0.014102360233664513, 7.374745845794678, 0.25317856669425964, 0.07937633991241455, 0.03610409423708916, 2.568934202194214, 1.8000354766845703, 0.00554076349362731, 0.0014853281900286674, 750.0735473632812, 245.71731567382812, 1.2492167949676514, 0.25016212463378906, 4024887.0, 1071801.5, 1.1041138172149658, 0.6230530738830566, 0.04661880433559418, 0.012986279092729092,q2
0.9380680918693542, 11.907451629638672, 4.040192604064941, 0.16433487832546234, 0.0466848760843277, 9.126069068908691, 12.57829475402832, 2.54604434967041, 1.5197529792785645, 20.55303192138672, 11.304047584533691, 0.48029613494873047, 0.014528575353324413, 2.5334134101867676, 7.627887725830078, 3.1438145637512207, 0.14151598513126373, 0.02378486655652523, -0.51082444190979, 0.7325262427330017, -0.19371706247329712, 0.5277379751205444, 52.819271087646484, 16.65645408630371, 19.401058197021484, 11.12474250793457, -15.799281120300293, 4.506368637084961, -16.644481658935547, 2.9663758277893066, -15.73938274383545, 1.7266098260879517, 18.83733367919922, 5.14027738571167, 0.22387845814228058, 0.060234494507312775, 32.94417190551758, 35.799224853515625, 4.537540435791016, 2.183730363845825, 16.74321746826172, 12.758096694946289, 0.4919258952140808, 0.12053802609443665, 1.0, 0.0, 0.8703703880310059, 0.3358955383300781, 0.0, 0.0, 1245.36328125, 530.1520385742188, 21.580245971679688, 8.532967567443848, -1.3870323556375297e-08, 1.4241506640644275e-08, 0.05410955473780632, 0.05443669110536575, 0.0007282590959221125, 0.0006506913341581821, 0.03915640711784363, 0.04943438991904259, 0.003947731107473373, 0.002460763556882739, 0.014195023104548454, 0.014313904568552971, 7.68446159362793, 0.24807225167751312, 0.11328591406345367, 0.07159111648797989, 3.3368477821350098, 1.8891772031784058, 0.006589189171791077, 0.0030614391434937716, 896.55224609375, 848.54150390625, 1.3493772745132446, 0.26864126324653625, 4544950.0, 1222141.375, 0.5670150518417358, 0.6202169060707092, 0.043258100748062134, 0.02018619515001774,q2
0.984557569026947, 14.071985244750977, 4.338829517364502, 0.2139771580696106, 0.055044908076524734, 30.301332473754883, 27.889564514160156, 4.440822124481201, 1.8068538904190063, 10.102076530456543, 8.134167671203613, 0.46255993843078613, 0.01753825694322586, 1.8636783361434937, 7.923982620239258, 3.1568901538848877, 0.12820056080818176, 0.02175823412835598, 0.020718997344374657, 1.577407956123352, 0.7226669192314148, 0.6720771789550781, 63.396217346191406, 19.25951385498047, 17.809036254882812, 11.389847755432129, -13.889586448669434, 0.42171287536621094, -14.024860382080078, 1.104686975479126, -13.826543807983398, 0.14475922286510468, 20.98468017578125, 5.570375919342041, 0.28634166717529297, 0.06581389904022217, 79.88645935058594, 62.32665252685547, 6.576109409332275, 2.3816616535186768, 6.146687984466553, 4.892617702484131, 0.43977731466293335, 0.14114783704280853, 0.9938271641731262, 0.07832451909780502, 0.7592592835426331, 0.427533358335495, 0.0, 0.0, 651.4187622070312, 348.8078918457031, 13.169753074645996, 5.821327209472656, -2.113553954075087e-08, 1.8870817797278505e-08, 0.0813857838511467, 0.07183588296175003, 0.0006953132688067853, 0.0009468786884099245, 0.06729166954755783, 0.06980526447296143, 0.0017767653334885836, 0.0014072000049054623, 0.01515421736985445, 0.013321612030267715, 7.480446815490723, 0.3651939630508423, 0.14389295876026154, 0.09210135787725449, 2.805419683456421, 1.8285316228866577, 0.008252274245023727, 0.003361656330525875, 297.4110107421875, 287.1332702636719, 1.4797649383544922, 0.3383985161781311, 5795474.0, 1264379.375, 0.7319234013557434, 0.43430331349372864, 0.030180001631379128, 0.01684926263988018,q2
0.9865208864212036, 14.797776222229004, 4.073661804199219, 0.22993874549865723, 0.05642551928758621, 41.2750244140625, 34.394893646240234, 5.156155109405518, 1.9416029453277588, 8.462356567382812, 8.861929893493652, 0.46445852518081665, 0.016441600397229195, 2.096973180770874, 8.40909194946289, 3.63134765625, 0.12677283585071564, 0.024456817656755447, 0.35196101665496826, 2.0435473918914795, 0.9246652722358704, 0.6986733078956604, 66.46109008789062, 23.200462341308594, 15.79991626739502, 11.52818775177002, -13.506399154663086, 0.6963176727294922, -13.71554946899414, 1.3812769651412964, -13.56120777130127, 0.25244981050491333, 21.912107467651367, 5.2091965675354, 0.3076545298099518, 0.06768190115690231, 106.85697937011719, 73.4365005493164, 7.520636558532715, 2.5012941360473633, 4.766530513763428, 5.008659839630127, 0.44009271264076233, 0.1390351504087448, 0.9907407164573669, 0.09577861428260803, 0.7067901492118835, 0.45523393154144287, 0.0, 0.0, 528.925537109375, 304.959228515625, 11.089506149291992, 5.863785266876221, -2.157323741869277e-08, 2.0068943840101383e-08, 0.08285544812679291, 0.07640255242586136, 0.0005943762371316552, 0.0009536298457533121, 0.07104087620973587, 0.07419055700302124, 0.0011444021947681904, 0.0009121021721512079, 0.013140219263732433, 0.014627610333263874, 7.428361892700195, 0.4150042235851288, 0.14451490342617035, 0.09218570590019226, 2.8619132041931152, 1.8519539833068848, 0.008250604383647442, 0.003572410438209772, 255.40794372558594, 468.3447265625, 1.540948510169983, 0.3631855845451355, 6077139.5, 1659808.375, 0.7427652478218079, 0.45209208130836487, 0.028193721547722816, 0.02071613073348999,q2
0.5906691551208496, 12.804046630859375, 4.511175632476807, 0.1825653314590454, 0.06287902593612671, 21.987199783325195, 26.630935668945312, 3.612985849380493, 2.097537040710449, 20.99335479736328, 20.094379425048828, 0.4769674837589264, 0.01811288110911846, 3.671583414077759, 7.308498859405518, 3.3234097957611084, 0.12214382737874985, 0.023906225338578224, 0.08984151482582092, 1.7870337963104248, 0.29694485664367676, 0.9147239923477173, 66.45281982421875, 25.20665168762207, 12.549715042114258, 12.53255558013916, -17.643402099609375, 7.722098350524902, -19.727712631225586, 4.266376972198486, -19.16132926940918, 3.0268304347991943, 19.712936401367188, 5.219282150268555, 0.24606259167194366, 0.08146274089813232, 66.72686004638672, 62.0345458984375, 6.002521514892578, 2.740997076034546, 14.675984382629395, 17.181535720825195, 0.4927893877029419, 0.13774165511131287, 0.9876543283462524, 0.11042287200689316, 0.8827160596847534, 0.3217586874961853, 0.009259259328246117, 0.09577855467796326, 1171.2547607421875, 845.5197143554688, 10.518518447875977, 5.901688575744629, -1.220262468848432e-08, 2.183162983726561e-08, 0.04719387739896774, 0.0832262933254242, 0.0006892090896144509, 0.0009015337564051151, 0.03891218453645706, 0.0783591940999031, 0.00117888068780303, 0.000991431763395667, 0.008461376652121544, 0.014662135392427444, 7.7481560707092285, 0.4254295229911804, 0.0995827317237854, 0.08976522088050842, 2.119811534881592, 1.6236120462417603, 0.005526207387447357, 0.003937483765184879, 929.316650390625, 1421.888671875, 1.242704153060913, 0.395731121301651, 5957386.5, 1312214.25, 0.45242831110954285, 0.4203304350376129, 0.05121979862451553, 0.035988084971904755,q2
0.9827739000320435, 11.31948184967041, 3.761669158935547, 0.1937473714351654, 0.03241545706987381, 7.043875217437744, 7.586977958679199, 2.4745335578918457, 1.0615668296813965, 20.659032821655273, 10.323875427246094, 0.4821104109287262, 0.028899868950247765, 1.7041823863983154, 7.45009183883667, 2.7335450649261475, 0.17313840985298157, 0.022415917366743088, -0.46344196796417236, 0.9774736762046814, -0.5571643710136414, 0.5659685730934143, 51.497108459472656, 12.556291580200195, 16.2847900390625, 6.689425945281982, -14.412345886230469, 1.3762283325195312, -14.590313911437988, 1.249601125717163, -14.480770111083984, 0.4350726306438446, 18.525676727294922, 5.511947154998779, 0.24210868775844574, 0.04137968271970749, 27.59559440612793, 20.12397575378418, 4.560051918029785, 1.5066125392913818, 15.676217079162598, 12.101365089416504, 0.5280280113220215, 0.1098242998123169, 1.0, 0.0, 0.9230769276618958, 0.26646938920021057, 0.003076923079788685, 0.055384617298841476, 1668.9722900390625, 734.5889282226562, 22.104616165161133, 5.42485237121582, -1.299995311399016e-08, 9.239920828463255e-09, 0.050541941076517105, 0.03531651198863983, 0.0002566738985478878, 0.00015673194138798863, 0.03637535497546196, 0.028463702648878098, 0.004089199472218752, 0.0014581416035071015, 0.015571782365441322, 0.017912086099386215, 7.436334133148193, 0.2404448390007019, 0.13085001707077026, 0.05231814086437225, 3.130038261413574, 1.8389973640441895, 0.006634872872382402, 0.0022994959726929665, 744.6516723632812, 1098.235107421875, 0.9492462873458862, 0.28004875779151917, 3244369.75, 1296296.625, 0.4066888391971588, 0.337735652923584, 0.038159556686878204, 0.013019383884966373,q2
0.9721603393554688, 10.820895195007324, 3.6885948181152344, 0.18549929559230804, 0.030774788931012154, 5.119897365570068, 5.664126396179199, 2.2198703289031982, 0.9164558053016663, 23.3487606048584, 10.326749801635742, 0.4831276834011078, 0.02846657671034336, 1.4426535367965698, 7.173535346984863, 2.245095729827881, 0.173427551984787, 0.01811538077890873, -0.33629393577575684, 1.0106016397476196, -0.6665935516357422, 0.5165794491767883, 49.85125732421875, 12.292296409606934, 19.46436309814453, 6.67091703414917, -13.818818092346191, 1.2350378036499023, -13.909283638000488, 0.8975252509117126, -13.679891586303711, 0.4246082901954651, 17.811002731323242, 5.068246841430664, 0.22909747064113617, 0.03880451247096062, 23.048202514648438, 16.223617553710938, 4.254241466522217, 1.345784306526184, 17.71756362915039, 11.62056827545166, 0.541366696357727, 0.09694370627403259, 1.0, 0.0, 0.947692334651947, 0.22264708578586578, 0.003076923079788685, 0.055384617298841476, 1759.833984375, 549.1399536132812, 25.21538543701172, 5.188424587249756, -1.3350642369402976e-08, 8.845860932638061e-09, 0.052153900265693665, 0.03382941335439682, 0.0003269286244176328, 0.00015657770563848317, 0.03590938448905945, 0.026311255991458893, 0.00514847319573164, 0.0015920178266242146, 0.01671268604695797, 0.01675085350871086, 7.487818717956543, 0.21112725138664246, 0.13508659601211548, 0.05211367830634117, 3.0516421794891357, 1.9120193719863892, 0.006799341179430485, 0.0021565763745456934, 892.3357543945312, 1043.42333984375, 0.8984800577163696, 0.262511283159256, 3231307.75, 1789681.875, 0.41240665316581726, 0.34822627902030945, 0.042213041335344315, 0.012223833240568638,q2
